,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
1486,183,dummy stance,en.noclean.c4-train.05695-of-07168.42838,0,0,12.594300270080566,0.7656444,0.23435564,https://spartantimesonline.com/life-style/2016/11/07/common-stds/
1487,183,dummy stance,en.noclean.c4-train.00961-of-07168.123399,0,0,12.593199729919434,0.86871856,0.13128144,https://unified.blog/tag/stigma/
1488,183,dummy stance,en.noclean.c4-train.06673-of-07168.11481,0,0,12.59220027923584,0.99711585,0.0028841717,https://en.soropositivo.org/2019/01/17/o-que-e-infeccao-aguda-pelo-hiv/
1489,183,dummy stance,en.noclean.c4-train.03732-of-07168.44195,0,0,12.590900421142578,0.90606356,0.093936495,http://helpline.aidsvancouver.org/question-categories/stis?page=10
1490,183,dummy stance,en.noclean.c4-train.02398-of-07168.127609,0,0,12.589300155639648,0.99981874,0.00018126576,https://www.iknowmine.org/for-youth/stds
1491,183,dummy stance,en.noclean.c4-train.06001-of-07168.59188,0,0,12.589299201965332,0.99981874,0.00018126576,https://www.iknowmine.org/Default.aspx?PageID=12968230&Page=1&A=PhotoGallery&PID=11470&Items=1
1492,183,dummy stance,en.noclean.c4-train.01483-of-07168.112697,0,0,12.58899974822998,0.9979461,0.0020538704,http://www.singaporehiv.com/
1493,183,dummy stance,en.noclean.c4-train.03954-of-07168.141298,0,0,12.586799621582031,0.99968004,0.00031994758,https://www.insightstate.com/health/aids-hiv-spiritual-meaning-causes-transmission-prevention/
1494,183,dummy stance,en.noclean.c4-train.05244-of-07168.105378,0,0,12.584099769592283,0.95375615,0.046243865,http://ccok.adam.com/content.aspx?productId=107&isArticleLink=false&pid=33&gid=000083
1495,183,dummy stance,en.noclean.c4-train.04433-of-07168.45896,0,0,12.582900047302246,0.94036007,0.059639912,http://www.stdavidsrehab.com/health-library/complete-health-library.aspx?chunkiid=11781
1496,183,dummy stance,en.noclean.c4-train.04866-of-07168.122880,0,0,12.581700325012209,0.8711211,0.1288789,https://www.dovemed.com/common-procedures/procedures-laboratory/hiv-antibody-blood-test/
1497,183,dummy stance,en.noclean.c4-train.04582-of-07168.48842,0,0,12.581600189208984,0.7699649,0.23003511,https://www.colgate.com/en-us/oral-health/conditions/hiv-aids-and-stds/dental-problems-associated-with-hiv-aids
1498,183,dummy stance,en.noclean.c4-train.03064-of-07168.2697,0,0,12.579700469970703,0.9956585,0.0043414542,http://www.singaporehiv.com/category/hiv-aids
1499,183,dummy stance,en.noclean.c4-train.00610-of-07168.100865,0,0,12.579500198364258,0.7897702,0.21022981,https://chumaspiritmagazine.typepad.com/chuma_spirit_magazine/2007/11/fact-sheet-crys.html?cid=6a00e54f093f058834016306245252970d
1500,183,dummy stance,en.noclean.c4-train.00919-of-07168.79271,0,0,12.57949924468994,0.7897702,0.21022981,https://chumaspiritmagazine.typepad.com/chuma_spirit_magazine/2007/11/fact-sheet-crys.html?cid=6a00e54f093f05883401761517c51f970c
1501,183,dummy stance,en.noclean.c4-train.05742-of-07168.26323,0,0,12.579498291015623,0.7897702,0.21022981,https://chumaspiritmagazine.typepad.com/chuma_spirit_magazine/2007/11/fact-sheet-crys.html?cid=6a00e54f093f058834016763718133970b
1502,183,dummy stance,en.noclean.c4-train.01255-of-07168.2913,0,0,12.574600219726562,0.9044068,0.09559324,https://www.cnwl.nhs.uk/cnwl-occupational-health-service/health-work-information-advice-employees/infections-immunity/
1503,183,dummy stance,en.noclean.c4-train.06365-of-07168.15655,0,0,12.5733003616333,0.92602205,0.07397798,https://news.reportshealthcare.com/6/how-mindfulness-helps-to-cope-with-menopausal-symptoms/
1504,183,dummy stance,en.noclean.c4-train.03919-of-07168.17940,0,0,12.572500228881836,0.9053233,0.09467673,https://www.healthcaremagic.com/premiumquestions/Had-contact-with-body-fluids-while-having-protected-sex-What-are-my-chances-of-getting-HIV/76565
1505,183,dummy stance,en.noclean.c4-train.04099-of-07168.109419,0,0,12.572400093078612,0.95689297,0.043107055,https://www.coloradoindependent.com/2010/10/26/colorado-abstinence-program-with-ties-to-anti-gay-groups-ugandan-pastor-receives-millions-in-federal-funds/
1506,183,dummy stance,en.noclean.c4-train.05680-of-07168.61552,0,0,12.569700241088867,0.733348,0.26665205,http://cnscrc.com/std
1507,183,dummy stance,en.noclean.c4-train.00501-of-07168.116496,0,1,12.568499565124512,0.4147838,0.5852162,https://www.muhadharaty.com/lecture/21207/%D8%AF--%D8%AE%D8%A7%D9%84%D8%AF/Immunopathology-ppt
1508,183,dummy stance,en.noclean.c4-train.00344-of-07168.67582,0,0,12.568300247192385,0.9686405,0.031359464,http://cbse.myindialist.com/tag/9th-biology/
1509,183,dummy stance,en.noclean.c4-train.01658-of-07168.7315,0,0,12.568299293518066,0.9686405,0.031359464,http://cbse.myindialist.com/tag/cbse-biology/
1510,183,dummy stance,en.noclean.c4-train.00142-of-07168.44078,0,0,12.565899848937988,0.65264416,0.34735587,http://healthandnutritiontips.net/HIV_symptoms_in_men/HIV_symptoms_in_men.html
1511,183,dummy stance,en.noclean.c4-train.06947-of-07168.137848,0,0,12.564200401306152,0.95642114,0.04357887,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0089692
1512,183,dummy stance,en.noclean.c4-train.00955-of-07168.91466,0,0,12.562999725341797,0.9667055,0.03329458,http://www.secondwavemedia.com/southwest-michigan/features/Dining-Out-for-Life-will-help-fund-new-clinic-and-to-provide-care-for-those-with-HIV-0411.aspx
1513,183,dummy stance,en.noclean.c4-train.02226-of-07168.128213,0,0,12.56060028076172,0.8098326,0.19016743,https://leonspringspediatrics.com/Medical-Content/Medical-Conditions/AIDS-HIV
1514,183,dummy stance,en.noclean.c4-train.04840-of-07168.145906,0,0,12.560599327087402,0.8098326,0.19016743,https://leonspringspediatrics.com/Medical-Content/Medical-Conditions/HIV-AIDS
1515,183,dummy stance,en.noclean.c4-train.05263-of-07168.66876,0,0,12.560598373413086,0.904053,0.095947035,https://www.northraleighpediatrics.com/Medical-Content/Medical-Conditions/HIV-AIDS
1516,183,dummy stance,en.noclean.c4-train.07145-of-07168.69841,0,0,12.56059741973877,0.904053,0.095947035,https://www.northraleighpediatrics.com/Medical-Content/Medical-Conditions/AIDS-HIV
1517,183,dummy stance,en.noclean.c4-train.02406-of-07168.15850,0,0,12.55869960784912,0.8546879,0.14531212,https://coloradochildrensmedgroup.com/Medical-Content/Medical-Conditions/AIDS-HIV
1518,183,dummy stance,en.noclean.c4-train.06742-of-07168.46819,0,0,12.557499885559082,0.99677485,0.0032251598,http://challengingbehavior.com/childrenHIVm.html
1519,183,dummy stance,en.noclean.c4-train.01492-of-07168.88781,0,0,12.556699752807615,0.8875761,0.11242388,https://www.childcarelimited.com/Medical-Content/Medical-Conditions/AIDS-HIV
1520,183,dummy stance,en.noclean.c4-train.07163-of-07168.17595,0,0,12.5566987991333,0.8546547,0.14534524,https://www.childcarelimited.com/Medical-Content/Medical-Conditions/HIV-AIDS
1521,183,dummy stance,en.noclean.c4-train.01352-of-07168.10243,0,0,12.556300163269045,0.92814595,0.07185409,http://diseasesviruses.blogspot.com/search/label/Health%20News?max-results=20
1522,183,dummy stance,en.noclean.c4-train.03629-of-07168.39240,0,0,12.554499626159668,0.86943597,0.13056403,https://www.verisana.com/std-tests/complete-std-test-men
1523,183,dummy stance,en.noclean.c4-train.03908-of-07168.74241,0,0,12.554498672485352,0.89062595,0.109374106,https://www.verisana.com/complete-std-test-men
1524,183,dummy stance,en.noclean.c4-train.01027-of-07168.61663,0,0,12.553899765014648,0.9315786,0.068421386,http://www.thebody.com/Forums/AIDS/Labs/Archive/History/Q159512.html
1525,183,dummy stance,en.noclean.c4-train.05703-of-07168.148249,0,0,12.553600311279297,0.9997831,0.00021688147,http://www.thebody.com/h/do-people-get-HIV-from-sensual-massage.html
1526,183,dummy stance,en.noclean.c4-train.02544-of-07168.44733,0,0,12.553400039672852,0.99871004,0.0012899621,http://withmyba.com/
1527,183,dummy stance,en.noclean.c4-train.07126-of-07168.23469,0,0,12.55210018157959,0.9029575,0.097042456,http://lfdci.org/en/hiv-aids-awareness/
1528,183,dummy stance,en.noclean.c4-train.00500-of-07168.90275,0,0,12.548999786376951,0.7716068,0.22839327,http://www.thebody.com/h/does-muscle-ache-mean-I-have-hiv.html
1529,183,dummy stance,en.noclean.c4-train.01717-of-07168.137244,0,0,12.547300338745115,0.859283,0.14071706,http://www.safaconline.org/why-should-pregnant-women-need-to-be-cautious-about-hiv-infection-transmission/
1530,183,dummy stance,en.noclean.c4-train.02451-of-07168.95675,0,0,12.546199798583984,0.97701573,0.022984343,http://www.thebody.com/content/art6073.html?ic=4003
1531,183,dummy stance,en.noclean.c4-train.03133-of-07168.37506,0,0,12.54259967803955,0.98147523,0.018524783,http://www.tribulation101.com/THIS-WHERE-WE-ARE-IN-2014-CONCERNING-HIV.php
1532,183,dummy stance,en.noclean.c4-train.00383-of-07168.85604,0,0,12.542499542236328,0.9998155,0.00018452416,http://www.thebody.com/h/chances-of-getting-AIDS-from-erotic-massage.html
1533,183,dummy stance,en.noclean.c4-train.06996-of-07168.140714,0,0,12.542399406433104,0.6387127,0.3612873,https://blog.doctoriduniya.com/PostView.aspx?PostId=280
1534,183,dummy stance,en.noclean.c4-train.04883-of-07168.27313,0,0,12.542398452758787,0.91877675,0.08122328,https://onlinedoctor.superdrug.com/sti-symptoms.html
1535,183,dummy stance,en.noclean.c4-train.02480-of-07168.134707,0,0,12.540599822998049,0.9711727,0.028827261,https://sexinwisconsin.info/what-would-you-need-anal-sex-to-become.html
1536,183,dummy stance,en.noclean.c4-train.03135-of-07168.145436,0,0,12.539999961853027,0.9997397,0.0002602899,http://www.thebody.com/h/odds-of-getting-AIDS-erotic-massage.html
1537,183,dummy stance,en.noclean.c4-train.04437-of-07168.127430,0,0,12.539899826049805,0.700038,0.29996198,https://www.walmart.com/ip/OraQuick-In-Home-HIV-Single-Use-Test/27830677
1538,183,dummy stance,en.noclean.c4-train.03083-of-07168.53817,0,0,12.536299705505373,0.9527597,0.047240358,https://www.rxlist.com/acquired_immunodeficiency_syndrome_aids/article.htm
1539,183,dummy stance,en.noclean.c4-train.01743-of-07168.137060,0,0,12.534600257873535,0.97777426,0.02222568,https://rapecrisisblog.wordpress.com/2018/11/
1540,183,dummy stance,en.noclean.c4-train.03484-of-07168.4097,0,0,12.53380012512207,0.9993081,0.00069187104,https://fitnessflavours.com/hiv-aids-causes-symptoms-treatments/
1541,183,dummy stance,en.noclean.c4-train.05137-of-07168.84774,0,0,12.533699989318848,0.99900347,0.0009965089,https://www.orlandorecovery.com/blog/hiv-drug-abuse-walk-hand-hand-florida/
1542,183,dummy stance,en.noclean.c4-train.02728-of-07168.141319,0,0,12.533499717712402,0.98067564,0.019324409,http://shfpact.org.au/sexual-health/info-sheets/30-sti-s/47-syphillis
1543,183,dummy stance,en.noclean.c4-train.02203-of-07168.5651,0,0,12.532699584960938,0.9721629,0.027837105,http://www.sfcityclinic.org/drk/hivaids9.asp
1544,183,dummy stance,en.noclean.c4-train.01886-of-07168.109157,0,0,12.532299995422363,0.95801353,0.041986413,http://www.ijstd.org/showBackIssue.asp?issn=2589-0557;year=2012;volume=33;issue=2;month=July-December
1545,183,dummy stance,en.noclean.c4-train.01062-of-07168.120768,0,0,12.531200408935549,0.8095538,0.19044615,https://www.truvada.com/?sitelink=what%20is%20truvada&amp;utm_medium=cpc&amp;utm_campaign=2018+Branded+Learn+About+A+Gilead+Medication+-+Truvada_East_EVG&amp;utm_content=Truvada_KW_Exact&amp;utm_term=Truvada&amp;moc=5601000003&amp;utm_source=google&amp;gclid=EAIaIQobChMI6ov4ifqH4AIVmEwNCh3sFA8UEAAYASABEgI_yvD_BwE&amp;gclsrc=aw.ds
1546,183,dummy stance,en.noclean.c4-train.04031-of-07168.95769,0,0,12.53119945526123,0.8095538,0.19044615,https://www.truvada.com/?_ga=1.97151519.1203463314.1476489448%EF%BB%BF
1547,183,dummy stance,en.noclean.c4-train.04253-of-07168.127488,0,0,12.531198501586914,0.8095538,0.19044615,https://www.truvada.com/?utm_source=google&amp;utm_medium=cpc&amp;utm_campaign=dtp_b_truvada%20prep%20branded_desktop&amp;utm_content=truvada%20general_%20_exact&amp;utm_term=truvada&amp;utm_moc=4621000030
1548,183,dummy stance,en.noclean.c4-train.04713-of-07168.66358,0,0,12.531197547912598,0.8095538,0.19044615,https://www.truvada.com/home
1549,183,dummy stance,en.noclean.c4-train.06776-of-07168.30401,0,0,12.53119659423828,0.8095538,0.19044615,https://www.truvada.com/?_ga=1.235636738.2081421601.1479332365
1550,183,dummy stance,en.noclean.c4-train.00957-of-07168.80448,0,0,12.530799865722656,0.94413793,0.055862047,http://www.thebody.com/Forums/AIDS/SafeSex/Q207348.html
1551,183,dummy stance,en.noclean.c4-train.04361-of-07168.58488,0,0,12.530599594116213,0.88657016,0.1134299,https://www.reliancehmo.com/blog/posts/page/3
1552,183,dummy stance,en.noclean.c4-train.00150-of-07168.5728,0,0,12.529800415039062,0.99899536,0.0010046925,http://medlog.info/27-things-everyone-needs-to-know-about-hiv-term-life/
1553,183,dummy stance,en.noclean.c4-train.05750-of-07168.12103,0,0,12.52970027923584,0.6774658,0.3225342,https://www.stdaware.com/stds/symptoms-men/penis-rash
1554,183,dummy stance,en.noclean.c4-train.05508-of-07168.16222,0,0,12.528499603271484,0.92483085,0.075169176,http://www.taseerlabs.com/Treatments/FemaleInfertility/sexuallytransmitted.html
1555,183,dummy stance,en.noclean.c4-train.01185-of-07168.25984,0,0,12.528200149536133,0.8592527,0.14074732,https://www.wctv.tv/home/headlines/643787.html
1556,183,dummy stance,en.noclean.c4-train.04439-of-07168.57849,0,0,12.52519989013672,0.9219734,0.07802661,https://explore.health/publichealthclinic/
1557,183,dummy stance,en.noclean.c4-train.04466-of-07168.71770,0,0,12.524700164794922,0.98447764,0.015522335,http://khangtran.cf/hunup/research-paper-on-hiv-337.php
1558,183,dummy stance,en.noclean.c4-train.00491-of-07168.91214,0,0,12.523500442504885,0.9364877,0.06351232,https://mystdcheck.com/be-aware-of-the-primary-symptoms-of-an-std-the-initial-step-to-great-sexual-condition/
1559,183,dummy stance,en.noclean.c4-train.06690-of-07168.31819,0,0,12.521499633789062,0.916295,0.08370508,http://rn-journal.com/journal-of-nursing/the-significance-of-the-missed-assessment-hivaids-in-the-older-adult
1560,183,dummy stance,en.noclean.c4-train.01995-of-07168.40046,0,0,12.520999908447266,0.95250416,0.047495805,https://www.medicinenet.com/sexually_transmitted_diseases_stds_in_women/article.htm
1561,183,dummy stance,en.noclean.c4-train.06485-of-07168.77999,0,0,12.517900466918944,0.99911875,0.0008812942,http://dailydarpan.com/most-common-stds/
1562,183,dummy stance,en.noclean.c4-train.05833-of-07168.103943,0,0,12.517200469970703,0.50806797,0.491932,http://stdlabtest.com/std-info/hepatitis-b/
1563,183,dummy stance,en.noclean.c4-train.04517-of-07168.82720,0,0,12.51669979095459,0.99670225,0.003297717,http://www.singaporehiv.com/tag/hiv
1564,183,dummy stance,en.noclean.c4-train.01845-of-07168.114595,0,0,12.51550006866455,0.8677659,0.1322341,https://www.hivguidelines.org/pep-for-hiv-prevention/selected-resources/defendant-testing-guidance/
1565,183,dummy stance,en.noclean.c4-train.05065-of-07168.145275,0,0,12.515000343322754,0.86176366,0.13823636,http://rapidtest.com/blog/tag/rapidtests/
1566,183,dummy stance,en.noclean.c4-train.03180-of-07168.75471,0,0,12.512999534606934,0.8868126,0.11318735,https://www.mylabbox.com/what-are-the-symptoms-of-hiv-in-women/
1567,183,dummy stance,en.noclean.c4-train.03776-of-07168.114053,0,0,12.51259994506836,0.78304315,0.21695682,http://crazyfitnesstips.com/tag/night-sweats/
1568,183,dummy stance,en.noclean.c4-train.04995-of-07168.143962,0,0,12.511899948120115,0.8416544,0.15834558,https://www.pihpng.com/blog-post/lets-remove-stigma-this-world-aids-day-2017-everybody-counts/
1569,183,dummy stance,en.noclean.c4-train.05839-of-07168.2625,0,0,12.5118989944458,0.8416544,0.15834558,https://www.pihpng.com/blog-post/lets-remove-stigma-this-world-aids-day-2017-everybody-counts-2/
1570,183,dummy stance,en.noclean.c4-train.06275-of-07168.85274,0,0,12.508299827575684,0.90822256,0.09177741,http://www.bccdc.ca/health-info/diseases-conditions/q-fever
1571,183,dummy stance,en.noclean.c4-train.05465-of-07168.124378,0,0,12.508099555969238,0.8993344,0.100665644,https://www.drtanandpartners.com/category/skin-and-aesthetics/
1572,183,dummy stance,en.noclean.c4-train.02116-of-07168.144617,0,0,12.507200241088867,0.55446523,0.4455348,https://www.mtlakesmedical.com/our-services/sexually-transmitted-diseases/
1573,183,dummy stance,en.noclean.c4-train.05567-of-07168.50175,0,0,12.5068998336792,0.9387024,0.061297625,https://healthery.com/health/brucellosis/
1574,183,dummy stance,en.noclean.c4-train.06347-of-07168.13362,0,0,12.505599975585938,0.99947196,0.0005280147,https://www.voicesforworldaidsday.ca/hivaids-basics.html
1575,183,dummy stance,en.noclean.c4-train.03011-of-07168.146107,0,0,12.50450038909912,0.9837266,0.0162733,http://drtanandpartners.com/getting-hiv-from-oral-sex/comment-page-6/
1576,183,dummy stance,en.noclean.c4-train.05439-of-07168.130436,0,0,12.5024995803833,0.736486,0.26351395,http://www.medpromedicaltesting.com/hiv-aids-std-test.html
1577,183,dummy stance,en.noclean.c4-train.03931-of-07168.35704,0,0,12.50179958343506,0.85019153,0.1498084,http://mrsmwiti.com/?p=448
1578,183,dummy stance,en.noclean.c4-train.06565-of-07168.148087,0,0,12.500100135803224,0.97963995,0.02036001,http://www.tasccalberta.com/sexually-transmitted-infections-highrisk/
1579,183,dummy stance,en.noclean.c4-train.04678-of-07168.131695,0,0,12.499199867248535,0.9836615,0.016338473,https://library.azblue.com/story/2b51e37f-6c1b-4a80-a721-a96c29fd5271/
1580,183,dummy stance,en.noclean.c4-train.05364-of-07168.31583,0,0,12.49899959564209,0.99981815,0.00018183979,http://christianitymalaysia.com/wp/living-hiv-aids-gods-eyes/?replytocom=87965
1581,183,dummy stance,en.noclean.c4-train.05092-of-07168.53267,0,0,12.498299598693848,0.94502854,0.054971505,https://mystdcheck.com/be-aware-of-the-early-signs-of-an-std-the-first-step-to-good-sexual-condition/
1582,183,dummy stance,en.noclean.c4-train.03000-of-07168.131403,0,0,12.496000289916992,0.9747439,0.02525606,http://spatioepi.com/detail.asp?id=sd0015&skey=
1583,183,dummy stance,en.noclean.c4-train.04975-of-07168.26848,0,1,12.495699882507324,0.34642372,0.65357625,http://thedrvineshow.com/2019/01/31/tdvs-0013-can-prevent-hiv-infection-exposure-things-know/
1584,183,dummy stance,en.noclean.c4-train.02355-of-07168.54043,0,0,12.494600296020508,0.9992644,0.00073557004,https://www.hepqld.asn.au/what-i-do/
1585,183,dummy stance,en.noclean.c4-train.02780-of-07168.10610,0,0,12.494500160217283,0.8845643,0.115435734,http://www.nuffieldmedical.com.sg/home/hiv-testing-and-screening
1586,183,dummy stance,en.noclean.c4-train.00121-of-07168.46901,0,0,12.492899894714355,0.94491816,0.055081826,https://www.ptolemy.ca/tag/hiv/
1587,183,dummy stance,en.noclean.c4-train.00533-of-07168.47177,0,0,12.491900444030762,0.65225524,0.34774473,https://chumaspiritmagazine.typepad.com/chuma_spirit_magazine/2007/11/fact-sheet-crys.html?cid=6a00e54f093f058834016760f47668970b
1588,183,dummy stance,en.noclean.c4-train.00843-of-07168.118648,0,0,12.491899490356444,0.65225524,0.34774473,https://chumaspiritmagazine.typepad.com/chuma_spirit_magazine/2007/11/fact-sheet-crys.html?cid=6a00e54f093f0588340162fd6ec908970d
1589,183,dummy stance,en.noclean.c4-train.01802-of-07168.106424,0,0,12.491898536682127,0.65225524,0.34774473,https://chumaspiritmagazine.typepad.com/chuma_spirit_magazine/2007/11/fact-sheet-crys.html
1590,183,dummy stance,en.noclean.c4-train.03669-of-07168.35734,0,0,12.491897583007812,0.65225524,0.34774473,https://chumaspiritmagazine.typepad.com/chuma_spirit_magazine/2007/11/fact-sheet-crys.html?cid=6a00e54f093f058834016300388215970d
1591,183,dummy stance,en.noclean.c4-train.05842-of-07168.67779,0,0,12.491896629333496,0.65225524,0.34774473,https://chumaspiritmagazine.typepad.com/chuma_spirit_magazine/2007/11/fact-sheet-crys.html?cid=6a00e54f093f058834015392d830e3970b
1592,183,dummy stance,en.noclean.c4-train.03837-of-07168.49601,0,0,12.48960018157959,0.9845034,0.015496582,https://www.delawarehiv.org/information-center/know-the-facts-about-hivaids/what-is-hiv-2/
1593,183,dummy stance,en.noclean.c4-train.03384-of-07168.72938,0,0,12.489299774169922,0.8559716,0.14402838,https://www.solomonsporch.org/hiv-and-aids-facts-faqs-and-how-to-help/
1594,183,dummy stance,en.noclean.c4-train.03818-of-07168.143737,0,0,12.488800048828123,0.6557682,0.34423178,http://www.healthloss.net/health/factors-and-causes-of-hiv.html
1595,183,dummy stance,en.noclean.c4-train.01266-of-07168.74957,0,0,12.488300323486328,0.86030406,0.13969594,https://www.mylabbox.com/recognizing-signs-symptoms-of-hiv/
1596,183,dummy stance,en.noclean.c4-train.04210-of-07168.137468,0,0,12.48740005493164,0.8155589,0.1844411,http://www.clayton.edu/uhs/Sexual-Health-and-Well-Being
1597,183,dummy stance,en.noclean.c4-train.02579-of-07168.48663,0,0,12.487299919128418,0.9630484,0.036951598,https://kendamullert.com/author/admin/
1598,183,dummy stance,en.noclean.c4-train.06251-of-07168.139796,0,0,12.487298965454102,0.95001554,0.049984444,https://kendamullert.com/
1599,183,dummy stance,en.noclean.c4-train.04942-of-07168.143108,0,0,12.484800338745115,0.99979955,0.0002004199,http://regia-pursof.blogspot.com/2012/11/the-other-side-of-aids.html
1600,183,dummy stance,en.noclean.c4-train.01151-of-07168.106819,0,0,12.484700202941896,0.81725055,0.1827494,https://hivrna.com/7-common-sti-signs-that-doesnt-always-mean-you-have-an-std
1601,183,dummy stance,en.noclean.c4-train.02388-of-07168.52405,0,0,12.48390007019043,0.85937554,0.14062448,https://healthery.com/health/molluscum-contagiosum/
1602,183,dummy stance,en.noclean.c4-train.04540-of-07168.8749,0,0,12.481499671936035,0.99964213,0.00035791539,http://intl.hivnet.org/en/component/easytagcloud/38-transmission
1603,183,dummy stance,en.noclean.c4-train.00235-of-07168.96768,0,0,12.480999946594238,0.9996076,0.00039242263,https://lakesstudentmedia.com/10561/features/30th-world-aids-day/
1604,183,dummy stance,en.noclean.c4-train.02178-of-07168.126947,0,0,12.479299545288086,0.87423897,0.12576105,http://slidegur.com/doc/1119369/bloodborne-pathogens
1605,183,dummy stance,en.noclean.c4-train.00651-of-07168.120918,0,0,12.477399826049805,0.9946056,0.0053943954,http://www.ebioworld.com/2011/08/details-on-hiv-aids.html
1606,183,dummy stance,en.noclean.c4-train.04404-of-07168.98275,0,0,12.477299690246582,0.9997831,0.00021696524,https://blog.moovz.com/7-reasons-shouldnt-scared-hiv
1607,183,dummy stance,en.noclean.c4-train.02696-of-07168.115748,0,0,12.47719955444336,0.8273871,0.17261289,https://www.premiermedicalhv.com/divisions/services/stds/
1608,183,dummy stance,en.noclean.c4-train.05963-of-07168.141659,0,0,12.475099563598633,0.9985713,0.0014286612,https://free-herbal-medicines.com/diseases/aids-hiv-positive.html
1609,183,dummy stance,en.noclean.c4-train.03288-of-07168.40342,0,0,12.473099708557127,0.9158206,0.084179394,https://stefanhippler.com/2012/02/09/nobody-dies-of-aids/
1610,183,dummy stance,en.noclean.c4-train.00428-of-07168.78849,0,0,12.472200393676758,0.70904815,0.29095185,https://californiahealthline.org/morning-breakout/senate-majority-leader-bill-frist-calls-for-review-of-federally-funded-abstinenceonly-sex-education-programs/
1611,183,dummy stance,en.noclean.c4-train.03743-of-07168.140993,0,0,12.470499992370604,0.9293503,0.070649676,https://sti.bmj.com/content/83/3/173.1?ijkey=1a171b70425eb95e01c0a9825a7196e5987d43ae&keytype2=tf_ipsecsha
1612,183,dummy stance,en.noclean.c4-train.03233-of-07168.80317,0,0,12.469900131225586,0.9997501,0.00024994047,https://www.vcphd.org/index.php/divisions/harp/faq/
1613,183,dummy stance,en.noclean.c4-train.03301-of-07168.35176,0,0,12.469400405883787,0.8269781,0.17302188,https://www.drdavidsondental.com/dental-topics/health-conditions/hiv.html
1614,183,dummy stance,en.noclean.c4-train.00754-of-07168.69652,0,0,12.469300270080566,0.55843484,0.4415652,https://www.manilamed.com.ph/difference-rapid-test-standard-hiv-test/
1615,183,dummy stance,en.noclean.c4-train.04647-of-07168.51510,0,0,12.468500137329102,0.99901736,0.0009825844,http://www.thebody.com/Forums/AIDS/SafeSex/Q202282.html
1616,183,dummy stance,en.noclean.c4-train.02913-of-07168.122530,0,0,12.467499732971191,0.8956684,0.10433162,https://www.iona.edu/student-life/health-wellness-safety/counseling-center/success-and-survival-guide/hiv-aids.aspx
1617,183,dummy stance,en.noclean.c4-train.04829-of-07168.68190,0,0,12.46660041809082,0.97425747,0.025742512,https://www.dailyxtra.com/cured-of-hiv-5442
1618,183,dummy stance,en.noclean.c4-train.03937-of-07168.126515,0,0,12.46500015258789,0.9461251,0.05387497,https://www.aileenwo.com/2017/04/
1619,183,dummy stance,en.noclean.c4-train.03924-of-07168.63778,0,0,12.45989990234375,0.8120448,0.18795514,https://www.hivguidelines.org/hiv-testing-acute-infection/resources-for-consumers/qa-hiv-window-period-testing-acute-infection/
1620,183,dummy stance,en.noclean.c4-train.00731-of-07168.129076,0,0,12.459699630737305,0.9988141,0.0011859672,https://www.libertynursingagency.com/osha-test
1621,183,dummy stance,en.noclean.c4-train.02525-of-07168.103305,0,0,12.457200050354004,0.9603139,0.039686117,http://www.belizeans.com/forums/showthread.php?8703-AIDS-in-Belize&s=760276521624a76d8e30f57a7b2b302b&mode=hybrid
1622,183,dummy stance,en.noclean.c4-train.06817-of-07168.23795,0,0,12.455599784851074,0.96378595,0.036213975,http://rectalmicrobicides.org/category/sexual-health/page/2/
1623,183,dummy stance,en.noclean.c4-train.00462-of-07168.127243,0,0,12.454700469970703,0.8990401,0.100959875,http://utahcnatraining.blogspot.com/2013/01/
1624,183,dummy stance,en.noclean.c4-train.05678-of-07168.141813,0,0,12.454099655151367,0.9998117,0.00018830827,http://www.tarrantcounty.com/en/administration/staff/hiv-administrative-agency/get-the-facts.html
1625,183,dummy stance,en.noclean.c4-train.01546-of-07168.15796,0,0,12.453200340270996,0.9991309,0.0008691251,http://www.marketinsights.sg/a-guide-to-getting-tested-for-hiv/
1626,183,dummy stance,en.noclean.c4-train.06361-of-07168.111031,0,0,12.452899932861328,0.9358201,0.06417986,http://www.thebody.com/Forums/AIDS/SafeSex/Q19469.html
1627,183,dummy stance,en.noclean.c4-train.00798-of-07168.73888,0,0,12.450300216674805,0.9824646,0.017535433,https://nasw-michiganblog.weebly.com/blog---the-social-worker-perspective/archives/06-2014
1628,183,dummy stance,en.noclean.c4-train.01609-of-07168.102124,0,0,12.44950008392334,0.8707974,0.12920259,https://medium.com/fourgeez/a-cure-for-aids-through-herbs-and-spices-2c7361d6873c
1629,183,dummy stance,en.noclean.c4-train.00779-of-07168.41141,0,0,12.447799682617188,0.77482903,0.22517097,https://sycamoredp.com/dental-topics/health-conditions/hiv.html
1630,183,dummy stance,en.noclean.c4-train.06382-of-07168.83016,0,0,12.445199966430664,0.99883956,0.0011605158,http://www.marketinsights.sg/category/safe-sex/
1631,183,dummy stance,en.noclean.c4-train.04307-of-07168.19930,0,0,12.44279956817627,0.9997874,0.00021268122,http://www.aidsaction.net/aa/aa20.html
1632,183,dummy stance,en.noclean.c4-train.04388-of-07168.36618,0,0,12.441499710083008,0.6077171,0.392283,http://mynaijahusband.com/
1633,183,dummy stance,en.noclean.c4-train.00813-of-07168.94420,0,0,12.43929958343506,0.99677485,0.0032251598,http://challengingbehavior.com/childrenHIV.html
