,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
672,152,dummy stance,en.noclean.c4-train.06678-of-07168.130604,0,1,8.23129653930664,0.06684974,0.93315023,http://37cheapandhealthydinnersforwhenyoureb.wikidee.org/index.php?section=
673,152,dummy stance,en.noclean.c4-train.00753-of-07168.126691,0,1,8.231295585632324,0.0059368243,0.9940632,https://jelila.wordpress.com/tag/aura-reading-ubud-bali/
674,152,dummy stance,en.noclean.c4-train.05400-of-07168.25685,0,1,8.231100082397461,0.008389132,0.99161094,https://jelila.wordpress.com/2018/09/25/your-inner-child-joyful-or-hurt-and-hiding-in-the-cupboard/
675,152,dummy stance,en.noclean.c4-train.06528-of-07168.132911,0,1,8.23069953918457,0.21527597,0.784724,http://blog.vibrationalhealingfoundation.co.uk/author/vhf/
676,152,dummy stance,en.noclean.c4-train.06063-of-07168.117461,0,1,8.230599403381348,0.1412776,0.8587224,https://jet-international.co.in/index.php/gemstone-bowls/2-inch.html?p=3
677,152,dummy stance,en.noclean.c4-train.02815-of-07168.678,0,1,8.230598449707031,0.020687599,0.9793124,http://courses.standard.co.uk/educations/centre-of-excellence-online-ltd/advanced-crystal-healing-practitioner-course-645868
678,152,dummy stance,en.noclean.c4-train.02467-of-07168.31284,0,1,8.230299949645996,0.003750256,0.99624974,https://jelila.wordpress.com/2013/09/03/mojo-whats-yours-blossoming-hearts-desires-with-jelila-www-jelila-com/
679,152,dummy stance,en.noclean.c4-train.03205-of-07168.32077,0,1,8.23029899597168,0.006087199,0.99391276,https://jelila.wordpress.com/contact/
680,152,dummy stance,en.noclean.c4-train.04466-of-07168.7510,0,1,8.230298042297363,0.010072204,0.9899278,https://jelila.wordpress.com/2012/10/16/testimonials-and-comments-about-the-gift-of-harmony-with-jelila/
681,152,dummy stance,en.noclean.c4-train.05351-of-07168.9190,0,1,8.230297088623047,0.007927281,0.99207276,https://jelila.wordpress.com/category/gift-the/
682,152,dummy stance,en.noclean.c4-train.04255-of-07168.9107,0,1,8.23029613494873,0.023309806,0.9766901,http://www.crystalclearwellness.co.uk/crystal-healing-workshops-manchester-salford/
683,152,dummy stance,en.noclean.c4-train.05997-of-07168.92867,0,1,8.229999542236328,0.09710735,0.9028927,https://loveandlightschool.com/tarot-and-the-moon-an-interview-with-ethony/
684,152,dummy stance,en.noclean.c4-train.04725-of-07168.59749,0,1,8.2298002243042,0.006181854,0.9938181,https://www.jesskaydesigns.com/blog/tag/san+diego
685,152,dummy stance,en.noclean.c4-train.05516-of-07168.19043,0,1,8.229700088500977,0.012938792,0.98706126,https://jelila.wordpress.com/cc-payment-guide/
686,152,dummy stance,en.noclean.c4-train.06772-of-07168.133321,0,1,8.22969913482666,0.065414,0.9345859,http://myspiritbook.com/reiki-level-1-course/
687,152,dummy stance,en.noclean.c4-train.06932-of-07168.33056,0,1,8.229598045349121,0.017692845,0.98230714,https://remedygrove.com/bodywork/Healing-Crystal-Shapes-and-Their-Uses
688,152,dummy stance,en.noclean.c4-train.02067-of-07168.87095,0,1,8.229496955871582,0.008079303,0.9919207,http://www.crystalhealingforwomen.com/selenite-and-seraphinite/
689,152,dummy stance,en.noclean.c4-train.06069-of-07168.78362,0,1,8.229496002197266,0.02482854,0.97517145,https://www.remotedistancehealer.com.au/category/crystal-healing/
690,152,dummy stance,en.noclean.c4-train.04389-of-07168.15002,0,1,8.229299545288086,0.10283253,0.89716744,https://loveandlightschool.com/crystal-companions-stone-pairings-for-creativity-spiritual-growth-more/
691,152,dummy stance,en.noclean.c4-train.03854-of-07168.58537,0,1,8.22929859161377,0.025180329,0.97481966,http://www.crystalhealingbysarahjane.co.uk/crystal-healing-in-london/
692,152,dummy stance,en.noclean.c4-train.00723-of-07168.144426,0,1,8.229297637939453,0.010417822,0.9895822,http://www.happyhealthyher.com/mind-spirit/crystal-healing/
693,152,dummy stance,en.noclean.c4-train.00990-of-07168.93167,0,1,8.229296684265137,0.032191567,0.9678084,https://www.remotedistancehealer.com.au/tag/remote-distance-healing-sydney/
694,152,dummy stance,en.noclean.c4-train.02096-of-07168.63209,0,1,8.22929573059082,0.026400344,0.9735997,https://www.remotedistancehealer.com.au/tag/spiritual-healing-inner-west/
695,152,dummy stance,en.noclean.c4-train.06872-of-07168.97397,0,1,8.229294776916504,0.024694886,0.9753051,https://www.remotedistancehealer.com.au/tag/spiritual-healing-western-sydney/
696,152,dummy stance,en.noclean.c4-train.05861-of-07168.147557,0,1,8.229194641113281,0.24919653,0.7508034,https://www.healingcrystals.com/Crystal_Recommendations_Topics_10.html
697,152,dummy stance,en.noclean.c4-train.02051-of-07168.75664,0,1,8.228899955749512,0.039552826,0.9604472,http://www.aekum.com/blog/a-beginners-guide-to-healing-crystals
698,152,dummy stance,en.noclean.c4-train.00069-of-07168.82832,0,1,8.228799819946289,0.022929883,0.9770701,http://crystalhealingshop.com/the-crown-chakra/
699,152,dummy stance,en.noclean.c4-train.05580-of-07168.58804,0,1,8.228400230407715,0.043244086,0.9567559,https://silverdragongables.com/crystal-meannings.php
700,152,dummy stance,en.noclean.c4-train.02340-of-07168.93926,0,1,8.228300094604492,0.010393821,0.9896062,https://jelila.wordpress.com/tantra-secrets-of-sacred-sexuality-free-talk-book-signing/
701,152,dummy stance,en.noclean.c4-train.04848-of-07168.48880,0,1,8.22819995880127,0.024196032,0.975804,https://jelila.wordpress.com/tag/jelila-healing/
702,152,dummy stance,en.noclean.c4-train.04837-of-07168.36569,0,1,8.227899551391602,0.00611481,0.9938852,https://jelila.wordpress.com/tag/yoga/
703,152,dummy stance,en.noclean.c4-train.05754-of-07168.125064,0,1,8.22760009765625,0.03093156,0.9690684,https://woodstockreveries.com/product-category/crystals/crystal-healing-kits/
704,152,dummy stance,en.noclean.c4-train.05900-of-07168.52548,0,1,8.227499961853027,0.012818547,0.9871815,http://www.andzensome.com/new-blog/tag/pagan
705,152,dummy stance,en.noclean.c4-train.06967-of-07168.31462,0,1,8.227499008178711,0.012818547,0.9871815,http://www.andzensome.com/new-blog/tag/wicca
706,152,dummy stance,en.noclean.c4-train.01067-of-07168.40038,0,1,8.22700023651123,0.019424083,0.98057586,https://jelila.wordpress.com/create-your-jelila-folder/
707,152,dummy stance,en.noclean.c4-train.06332-of-07168.6391,0,1,8.226900100708008,0.11665727,0.88334274,https://loveandlightschool.com/category/emotional-healing-stones/
708,152,dummy stance,en.noclean.c4-train.01129-of-07168.31354,0,1,8.226799964904785,0.0080043385,0.9919957,https://jelila.wordpress.com/2019/04/07/save-the-world-with-jelila/?shared=email&msg=fail
709,152,dummy stance,en.noclean.c4-train.03085-of-07168.23085,0,1,8.226799011230469,0.0080043385,0.9919957,https://jelila.wordpress.com/2019/04/07/save-the-world-with-jelila/
710,152,dummy stance,en.noclean.c4-train.06660-of-07168.90188,0,1,8.226499557495117,0.04227045,0.9577296,https://www.scribd.com/book/351488278/Crystal-and-Stone-Massage-Energy-Healing-for-the-Vital-and-Subtle-Bodies
711,152,dummy stance,en.noclean.c4-train.01044-of-07168.111071,0,1,8.226399421691895,0.13733874,0.8626613,https://loveandlightschool.com/healing-crystals-for-negative-neighbors/
712,152,dummy stance,en.noclean.c4-train.06073-of-07168.47833,0,1,8.226298332214355,0.0066425316,0.9933575,https://jelila.wordpress.com/higher-consciousness/
713,152,dummy stance,en.noclean.c4-train.01498-of-07168.35808,0,1,8.226099967956543,0.036364056,0.9636359,https://www.remotedistancehealer.com.au/author/inforemotedistancehealer-com-au/
714,152,dummy stance,en.noclean.c4-train.04175-of-07168.64672,0,1,8.225899696350098,0.0055838954,0.9944161,https://jelila.wordpress.com/category/love/
715,152,dummy stance,en.noclean.c4-train.07011-of-07168.63698,0,1,8.225898742675781,0.006825419,0.9931746,https://jelila.wordpress.com/category/reprogramming-demo/
716,152,dummy stance,en.noclean.c4-train.05777-of-07168.25867,0,1,8.225897789001465,0.053694915,0.94630504,http://www.crystalwind.ca/crystalsandgems/crystal-tools/beliefs-about-quartz-crystal
717,152,dummy stance,en.noclean.c4-train.03374-of-07168.46887,0,1,8.225896835327148,0.016092008,0.98390806,https://jelila.wordpress.com/?s=SACRED+GEOMETRY
718,152,dummy stance,en.noclean.c4-train.05538-of-07168.112607,0,1,8.225700378417969,0.43320382,0.5667962,https://www.rebel-angel.co.uk/gridding/
719,152,dummy stance,en.noclean.c4-train.02538-of-07168.43132,0,1,8.225600242614746,0.012048795,0.9879512,http://umsonline.org/Reading/PastIssues/2007/Fall2007/CrystalHealing.htm
720,152,dummy stance,en.noclean.c4-train.00415-of-07168.5251,0,1,8.225199699401855,0.02789946,0.9721005,https://www.healingcrystals.com/Are_There_Crystals_To_Help_Me_With_My_Stage_4_Cancer__Articles_6382.html
721,152,dummy stance,en.noclean.c4-train.04153-of-07168.96393,0,1,8.224800109863281,0.068993546,0.93100643,http://aldomin.com/
722,152,dummy stance,en.noclean.c4-train.05557-of-07168.39872,0,1,8.224799156188965,0.068993546,0.93100643,http://www.aldomin.com/index.php?route=common/home
723,152,dummy stance,en.noclean.c4-train.06247-of-07168.55303,0,1,8.224798202514648,0.068993546,0.93100643,http://www.aldomin.com/index.php?route=information/contact
724,152,dummy stance,en.noclean.c4-train.00888-of-07168.74900,0,1,8.22469711303711,0.016461233,0.98353875,https://hibiscusmooncrystalacademy.com/cch-enroll/
725,152,dummy stance,en.noclean.c4-train.04749-of-07168.93684,0,1,8.224499702453613,0.017056698,0.9829433,https://www.massagebook.com/Burbank~Massage~wood-merkaba
726,152,dummy stance,en.noclean.c4-train.01070-of-07168.102238,0,1,8.224300384521484,0.005494624,0.99450535,https://jelila.wordpress.com/tag/famous-healer-ubud-bali/
727,152,dummy stance,en.noclean.c4-train.01271-of-07168.31681,0,1,8.224299430847168,0.004459724,0.9955403,https://jelila.wordpress.com/2013/08/21/spiritual-explorer/
728,152,dummy stance,en.noclean.c4-train.02005-of-07168.97762,0,1,8.224298477172852,0.0064645833,0.9935354,https://jelila.wordpress.com/tag/best-healer-ubud-bali/
729,152,dummy stance,en.noclean.c4-train.03350-of-07168.84108,0,1,8.224297523498535,0.0070894966,0.99291044,https://jelila.wordpress.com/tag/best-balinese-healer-ubud-bali/
730,152,dummy stance,en.noclean.c4-train.03907-of-07168.29042,0,1,8.224296569824219,0.0065868665,0.99341315,https://jelila.wordpress.com/tag/light-worker-ubud-bali/
731,152,dummy stance,en.noclean.c4-train.04832-of-07168.79305,0,1,8.224295616149902,0.0058092033,0.99419075,https://jelila.wordpress.com/tag/nlp-ubud-bali/
732,152,dummy stance,en.noclean.c4-train.06442-of-07168.133616,0,1,8.224294662475586,0.0068235123,0.9931765,https://jelila.wordpress.com/tag/best-balian-ubud-bali/
733,152,dummy stance,en.noclean.c4-train.07003-of-07168.124400,0,1,8.22429370880127,0.006221263,0.99377877,https://jelila.wordpress.com/tag/energy-healer-ubud-bali/
734,152,dummy stance,en.noclean.c4-train.03097-of-07168.58731,0,1,8.224292755126953,0.14331424,0.85668576,https://loveandlightschool.com/top-4-tips-for-using-healing-crystals-for-weight-loss/
735,152,dummy stance,en.noclean.c4-train.06719-of-07168.135,0,1,8.224191665649414,0.008963609,0.9910364,https://cosmiccuts.com/products/dreamcatcher-clear-quartz-chakra-healing-pendulum-crystal-jewelry
736,152,dummy stance,en.noclean.c4-train.02457-of-07168.111456,0,1,8.223999977111816,0.051112402,0.94888765,https://www.mylittlemagicshop.com/blog/category/Crystal+Healing
737,152,dummy stance,en.noclean.c4-train.03661-of-07168.129,0,1,8.223699569702148,0.007266949,0.992733,https://jelila.wordpress.com/category/quotations-inspiring/
738,152,dummy stance,en.noclean.c4-train.06582-of-07168.42400,0,1,8.223698616027832,0.006717559,0.99328244,https://jelila.wordpress.com/category/quotes/
739,152,dummy stance,en.noclean.c4-train.04946-of-07168.718,0,1,8.223697662353516,0.07918539,0.9208146,http://www.vastucorrections.com/index.php/services/detail/4
740,152,dummy stance,en.noclean.c4-train.00008-of-07168.70847,0,1,8.2236967086792,0.2714851,0.7285149,http://www.sacredwellness.co/become-a-certified-crystal-healer/
741,152,dummy stance,en.noclean.c4-train.03400-of-07168.76229,0,1,8.223299980163574,0.06119312,0.93880695,https://healingandherbs.com/tag/online-crystal-shop/
742,152,dummy stance,en.noclean.c4-train.03276-of-07168.74747,0,1,8.223199844360352,0.030062886,0.96993715,https://thesecretofthetarot.com/healing-crystals/
743,152,dummy stance,en.noclean.c4-train.02402-of-07168.50812,0,1,8.222800254821777,0.059326794,0.94067323,https://monq.com/eo/crystals-healing-stones/discover-more-ways-use-healing-stones/
744,152,dummy stance,en.noclean.c4-train.03503-of-07168.64651,0,1,8.222799301147461,0.011003661,0.9889964,https://www.purehealinginsight.com/services/crystal-energy-healing.html
745,152,dummy stance,en.noclean.c4-train.02877-of-07168.48523,0,1,8.222798347473145,0.05333867,0.9466613,http://www.thatcrystalsite.com/
746,152,dummy stance,en.noclean.c4-train.04093-of-07168.30854,0,1,8.222797393798828,0.05333867,0.9466613,http://thatcrystalsite.com./
747,152,dummy stance,en.noclean.c4-train.03609-of-07168.14303,0,1,8.222599983215332,0.0032408058,0.99675924,https://jelila.wordpress.com/sessions/
748,152,dummy stance,en.noclean.c4-train.02381-of-07168.83738,0,1,8.222599029541016,0.008255716,0.99174434,https://www.crystalchrysalis.com/blogs/beginning-your-journey-with-crystals/crystal-types
749,152,dummy stance,en.noclean.c4-train.00167-of-07168.28042,0,1,8.222497940063477,0.09317647,0.9068235,https://www.thepsychictree.co.uk/collections/crystal-packs/products/capricorn-sign-of-the-zodiac-crystal-pack
750,152,dummy stance,en.noclean.c4-train.04924-of-07168.66499,0,1,8.22249698638916,0.0064973435,0.9935027,https://cosmiccuts.com/collections/gifts/products/tree-of-life-rose-quartz-jewelry-necklace-pendant-healing-stone
751,152,dummy stance,en.noclean.c4-train.03521-of-07168.128883,0,1,8.222496032714844,0.01447916,0.9855209,https://www.nativedrum.net/index.php/products/wands/product/418-crystal-wand-healing-crystals-healing-stones-amethyst-clear-quartz-gold-peacock
752,152,dummy stance,en.noclean.c4-train.00656-of-07168.10493,0,1,8.222394943237305,0.050478768,0.94952124,https://psy-minds.com/tag/healing-crystal/
753,152,dummy stance,en.noclean.c4-train.07162-of-07168.72544,0,1,8.222393989562988,0.009575009,0.99042493,https://jelila.wordpress.com/2013/11/23/are-you-a-sacred-geometric-shape-lover-www-jelila-com/
754,152,dummy stance,en.noclean.c4-train.02437-of-07168.6256,0,1,8.221799850463867,0.029843707,0.9701563,https://gypseejenny.com/blog/crystal-healing/what-is-crystal-healing/
755,152,dummy stance,en.noclean.c4-train.06885-of-07168.129239,0,1,8.22179889678955,0.05057377,0.94942623,https://loveandlightschool.com/spiritual-business-bootcamp-waitlist/
756,152,dummy stance,en.noclean.c4-train.01696-of-07168.48105,0,1,8.221697807312012,0.21941231,0.78058773,https://loveandlightschool.com/10-sure-fire-ways-cleanse-healing-crystals/
757,152,dummy stance,en.noclean.c4-train.01976-of-07168.33980,0,1,8.221500396728516,0.015893422,0.98410654,https://www.doorwaystopower.com/collections/luxury-home-decor-crystals/products/john-of-god-quartz-triangle-casa-crystal-sculpture
758,152,dummy stance,en.noclean.c4-train.02325-of-07168.7017,0,1,8.2214994430542,0.054643948,0.94535613,http://lewistonchamber.org/western-australia/healing-crystals-and-their-meanings-pdf.php
759,152,dummy stance,en.noclean.c4-train.00777-of-07168.65394,0,1,8.22139835357666,0.012916345,0.9870837,https://jelila.wordpress.com/sacred-geometry/
760,152,dummy stance,en.noclean.c4-train.04122-of-07168.2877,0,1,8.221397399902344,0.011824097,0.98817587,https://jelila.wordpress.com/sacred-geometric-shape-lover/
761,152,dummy stance,en.noclean.c4-train.04130-of-07168.48714,0,0,8.221199989318848,0.5101418,0.48985824,https://sgcrystalhealing.com/services/healing-crystals-self-healing-crystal-layout/
762,152,dummy stance,en.noclean.c4-train.03343-of-07168.131101,0,1,8.22089958190918,0.067475885,0.9325241,http://www.crystal-beds.com/buy-crystal-healing-bed.html
763,152,dummy stance,en.noclean.c4-train.00762-of-07168.114428,0,1,8.220898628234863,0.02886248,0.9711375,https://jelila.wordpress.com/tag/sound-healing/
764,152,dummy stance,en.noclean.c4-train.02573-of-07168.114426,0,1,8.220600128173828,0.008675727,0.9913243,http://www.artofhealing.co.in/courses/crystal-healing-courses.php
765,152,dummy stance,en.noclean.c4-train.01369-of-07168.7908,0,1,8.220399856567383,0.011185871,0.9888142,http://moldavite.biz/tag/crystals-healing/
766,152,dummy stance,en.noclean.c4-train.05006-of-07168.46116,0,1,8.22029972076416,0.064418584,0.9355814,http://www.andzensome.com/new-blog/tag/january
767,152,dummy stance,en.noclean.c4-train.06834-of-07168.109662,0,1,8.220298767089844,0.064418584,0.9355814,http://www.andzensome.com/new-blog/tag/december
768,152,dummy stance,en.noclean.c4-train.02485-of-07168.43340,0,1,8.220197677612305,0.021806559,0.9781934,https://balance.chakrahealingsounds.com/chakra-colors-stones/
769,152,dummy stance,en.noclean.c4-train.00447-of-07168.7468,0,1,8.220196723937988,0.019338468,0.9806615,https://www.remotedistancehealer.com.au/tag/chakra-healing-sydney/
770,152,dummy stance,en.noclean.c4-train.00609-of-07168.89248,0,1,8.220195770263672,0.033551432,0.96644855,https://www.remotedistancehealer.com.au/tag/cultural-healing/
771,152,dummy stance,en.noclean.c4-train.01844-of-07168.69800,0,1,8.220194816589355,0.029376306,0.97062373,https://www.remotedistancehealer.com.au/tag/aboriginal-healing-sydney/
772,152,dummy stance,en.noclean.c4-train.04463-of-07168.73901,0,1,8.220193862915039,0.022820935,0.97717905,https://www.remotedistancehealer.com.au/tag/reiki-healing-sydney/
773,152,dummy stance,en.noclean.c4-train.06277-of-07168.109081,0,1,8.220192909240723,0.026679385,0.97332054,https://www.remotedistancehealer.com.au/tag/cultural-healing-sydney/
774,152,dummy stance,en.noclean.c4-train.06688-of-07168.39382,0,1,8.220191955566406,0.03879945,0.9612006,https://www.remotedistancehealer.com.au/tag/aboriginal-healing/
775,152,dummy stance,en.noclean.c4-train.05928-of-07168.35266,0,1,8.219499588012695,0.3781684,0.6218316,https://www.ksccrystals.com/black-obsidian-wands-882-c.asp
776,152,dummy stance,en.noclean.c4-train.07107-of-07168.28829,0,1,8.219498634338379,0.3215633,0.6784367,https://www.ksccrystals.com/black-obsidian-dragon-skulls-1779-c.asp
777,152,dummy stance,en.noclean.c4-train.04694-of-07168.49935,0,1,8.219497680664062,0.13354589,0.8664542,https://jelila.wordpress.com/tag/heart-chakra/
778,152,dummy stance,en.noclean.c4-train.01435-of-07168.68560,0,1,8.219300270080566,0.017122423,0.9828775,https://remedygrove.com/bodywork/Shapes-Colors-and-Properties-of-Various-Healing-Crystals
779,152,dummy stance,en.noclean.c4-train.02683-of-07168.103866,0,1,8.219099998474121,0.024318902,0.9756811,https://woodstockreveries.com/product/amethyst-butterfly-suncatchere/?add-to-cart=14976
780,152,dummy stance,en.noclean.c4-train.03048-of-07168.90850,0,1,8.218999862670898,0.025552267,0.97444767,http://lettredeparis.com/2016/11/01/crystals/?shared=email&amp;msg=fail
781,152,dummy stance,en.noclean.c4-train.03691-of-07168.125261,0,1,8.218998908996582,0.025552267,0.97444767,http://lettredeparis.com/2016/11/01/crystals/?shared=email&msg=fail
782,152,dummy stance,en.noclean.c4-train.06916-of-07168.105019,0,1,8.218997955322266,0.0211922,0.9788078,https://www.thepsychictree.co.uk/collections/crystal-packs/products/scorpio-sign-of-the-zodiac-crystal-pack
783,152,dummy stance,en.noclean.c4-train.03356-of-07168.142965,0,1,8.218299865722656,0.14956324,0.85043675,https://www.healingcrystals.com/Crystal_Formations_Articles_1035.html
784,152,dummy stance,en.noclean.c4-train.01140-of-07168.17877,0,0,8.218099594116211,0.97097766,0.029022364,https://loveandlightschool.com/create-crystal-elixirs-safely/
785,152,dummy stance,en.noclean.c4-train.02878-of-07168.17045,0,1,8.21780014038086,0.019244786,0.9807552,http://www.healingwithsound.co.za/2013/03/
786,152,dummy stance,en.noclean.c4-train.03375-of-07168.147353,0,1,8.217799186706543,0.011232618,0.98876745,https://optimalhealthsolutions.ca/alternative-medicine/crystal-healing/
787,152,dummy stance,en.noclean.c4-train.01075-of-07168.70896,0,1,8.217599868774414,0.024141828,0.9758582,https://woodstockreveries.com/product/spring-renewal-crystal-healing-kit/
788,152,dummy stance,en.noclean.c4-train.00663-of-07168.40652,0,1,8.217499732971191,0.01936181,0.98063827,https://remedygrove.com/bodywork/Top-5-Benefits-of-Clear-Quartz
789,152,dummy stance,en.noclean.c4-train.04140-of-07168.55428,0,1,8.217399597167969,0.06149455,0.9385055,http://www.andzensome.com/new-blog/tag/star
790,152,dummy stance,en.noclean.c4-train.03896-of-07168.121985,0,1,8.217398643493652,0.011027015,0.98897296,https://www.aligntodivinehealth.com/crystal-bed-healing-sessions/crystal-bed-faq/
791,152,dummy stance,en.noclean.c4-train.06787-of-07168.82273,0,1,8.217397689819336,0.016361535,0.9836385,http://www.healing-journeys-energy.com/Selecting-and-Choosing-Crystals.html
792,152,dummy stance,en.noclean.c4-train.01392-of-07168.138109,0,1,8.21720027923584,0.08905447,0.91094553,http://newagenow.com/?m=201709
793,152,dummy stance,en.noclean.c4-train.02718-of-07168.112872,0,1,8.217000007629395,0.030813668,0.9691863,http://www.highheartcrystalhealing.com/blog--videos/category/crystal-grids
794,152,dummy stance,en.noclean.c4-train.06577-of-07168.143206,0,1,8.216999053955078,0.021286227,0.9787138,https://remedygrove.com/wellness/Seven-Healing-Crystals-to-Ease-Anxiety
795,152,dummy stance,en.noclean.c4-train.06945-of-07168.140368,0,1,8.216897964477539,0.012016043,0.98798394,http://www.crystalhealingforwomen.com/buddha-blessings-crystal-healing-kit/
796,152,dummy stance,en.noclean.c4-train.03926-of-07168.41713,0,1,8.216300010681152,0.013872386,0.9861276,http://enlightenment-meditation.org/z-guest-blogs/crystal-healing-articles/crystal-healing-crystal-therapy-and-energy-healingpick-the-brain/
797,152,dummy stance,en.noclean.c4-train.05861-of-07168.69225,0,1,8.21619987487793,0.020769393,0.9792306,http://www.healingwithsound.co.za/category/featured/page/2/
798,152,dummy stance,en.noclean.c4-train.03758-of-07168.1992,0,1,8.216099739074707,0.06468396,0.935316,http://www.dddavidsghostcams.org/dddavid_life/Healing_Crystals.html/
799,152,dummy stance,en.noclean.c4-train.01409-of-07168.69961,0,1,8.215999603271484,0.021181764,0.9788182,http://www.healingwithsound.co.za/tag/crystal/
800,152,dummy stance,en.noclean.c4-train.06729-of-07168.5614,0,1,8.215899467468262,0.011752151,0.9882478,http://www.whitesagespirit.co.uk/wonder-of-crystals.html
801,152,dummy stance,en.noclean.c4-train.02555-of-07168.44265,0,1,8.215798377990723,0.3440307,0.6559692,http://dailylife-inc.com/aeucxnn/djpmfzc.php?gakoombkk=crystals-in-skin
802,152,dummy stance,en.noclean.c4-train.00930-of-07168.139935,0,1,8.215697288513184,0.009633943,0.990366,http://essentiawellbeing.com/services/crystal-healing
803,152,dummy stance,en.noclean.c4-train.00002-of-07168.26574,0,1,8.215696334838867,0.021790521,0.9782095,https://www.healingwithcrystals.net.au/barite.html
804,152,dummy stance,en.noclean.c4-train.01960-of-07168.72326,0,1,8.215595245361328,0.044194702,0.9558053,http://www.andzensome.com/new-blog/tag/gems
805,152,dummy stance,en.noclean.c4-train.01360-of-07168.123444,0,1,8.215494155883789,0.016955925,0.9830441,https://jelila.wordpress.com/2010/10/25/colour-and-vibration-using-light-language-colours-to-balance-your-chakras-and-aura-psychology-of-colour/
806,152,dummy stance,en.noclean.c4-train.01481-of-07168.74842,0,1,8.215493202209473,0.016955925,0.9830441,https://jelila.wordpress.com/2010/10/25/colour-and-vibration-using-light-language-colours-to-balance-your-chakras-and-aura-psychology-of-colour/?shared=email&msg=fail
807,152,dummy stance,en.noclean.c4-train.02374-of-07168.17664,0,1,8.215492248535156,0.016955925,0.9830441,https://jelila.wordpress.com/2010/10/25/colour-and-vibration-using-light-language-colours-to-balance-your-chakras-and-aura-psychology-of-colour/?share=google-plus-1
808,152,dummy stance,en.noclean.c4-train.02819-of-07168.37543,0,1,8.215200424194336,0.050667185,0.94933283,https://www.mylittlemagicshop.com/blog/tag/Crystal+Healing
809,152,dummy stance,en.noclean.c4-train.06030-of-07168.6891,0,1,8.215100288391113,0.0060533695,0.9939466,https://cosmiccuts.com/products/clear-quartz-gold-plated-necklace-tree-of-life-jewelry
810,152,dummy stance,en.noclean.c4-train.03319-of-07168.139810,0,1,8.21500015258789,0.05535933,0.94464064,https://www.amazon.com.au/Crystal-Healing-Beginners-Introduction-Consciousness-ebook/dp/B07MQPXZRB
811,152,dummy stance,en.noclean.c4-train.01877-of-07168.119012,0,1,8.214999198913574,0.028288506,0.9717116,https://feng-shui.lovetoknow.com/feng-shui-tips/healing-crystals
812,152,dummy stance,en.noclean.c4-train.00190-of-07168.133923,0,1,8.214799880981445,0.011390615,0.98860943,https://jelila.wordpress.com/category/comments-testimonials-reviews/
813,152,dummy stance,en.noclean.c4-train.00481-of-07168.79869,0,1,8.214798927307129,0.011822203,0.98817784,https://jelila.wordpress.com/category/reviews-comments-testimonials/
814,152,dummy stance,en.noclean.c4-train.03662-of-07168.135231,0,1,8.214400291442871,0.02308872,0.97691125,https://www.remotedistancehealer.com.au/tag/energy-healing-course-sydney/
815,152,dummy stance,en.noclean.c4-train.04699-of-07168.69814,0,1,8.214399337768555,0.029404867,0.9705951,https://www.remotedistancehealer.com.au/tag/spiritual-healing-sydney-spiritual-remote-distance-healer/
816,152,dummy stance,en.noclean.c4-train.06915-of-07168.60878,0,1,8.214398384094238,0.0048137736,0.99518627,https://www.crystallightandsound.com/brazilian-clear-quartz-crystal-healing-wand-by-lawrence-stoller-7-5-464g/
817,152,dummy stance,en.noclean.c4-train.06043-of-07168.3723,0,1,8.214200019836426,0.0302659,0.9697341,https://loveandlightschool.com/crystals-astrology-for-finding-your-souls-calling-an-interview-with-natalie-walstein/
818,152,dummy stance,en.noclean.c4-train.00120-of-07168.63397,0,1,8.214099884033203,0.009682718,0.9903172,https://www.birminghamholistic.co.uk/product/crystal-bed/
819,152,dummy stance,en.noclean.c4-train.01642-of-07168.82260,0,1,8.21399974822998,0.011751726,0.9882483,https://thecrystalhealingshop.com/blogs/crystal-healing-information/how-healing-crystals-work
820,152,dummy stance,en.noclean.c4-train.02518-of-07168.107931,0,1,8.213800430297852,0.041093964,0.95890605,http://shaman.natemetz.com/crystal-totems-for-healing/
821,152,dummy stance,en.noclean.c4-train.05517-of-07168.47307,0,1,8.213700294494629,0.009735259,0.9902648,https://sgcrystalhealing.com/services/
822,152,dummy stance,en.noclean.c4-train.06839-of-07168.138228,0,1,8.213699340820312,0.017999513,0.9820005,https://www.finerminds.com/metaphysical/crystals-for-healing
823,152,dummy stance,en.noclean.c4-train.04421-of-07168.132916,0,1,8.213500022888184,0.04092775,0.95907223,https://woodstockreveries.com/product/amethyst-butterfly-suncatchere/?add-to-cart=11692
824,152,dummy stance,en.noclean.c4-train.00887-of-07168.12446,0,1,8.213399887084961,0.046660095,0.95333993,http://crystalhealingtechniques.com/blog/
825,152,dummy stance,en.noclean.c4-train.06614-of-07168.9267,0,1,8.21310043334961,0.0061991857,0.9938008,https://discover.app.net/Pj5wSremO6yf/
826,152,dummy stance,en.noclean.c4-train.07074-of-07168.85235,0,1,8.213099479675293,0.071656324,0.92834365,https://www.chambre-hotes-plancenoit.be/bauxite-stone-healing-qualities/
827,152,dummy stance,en.noclean.c4-train.06046-of-07168.60597,0,1,8.213098526000977,0.005974094,0.9940258,https://jelila.wordpress.com/home/
828,152,dummy stance,en.noclean.c4-train.05694-of-07168.71257,0,1,8.21309757232666,0.015113074,0.98488694,http://www.whitesagespirit.co.uk/tumbled-stones-e---m.html
